"Bill_id","Bill_description","Patron_id","Patron_name","Last_house_committee_id","Last_house_action","Last_house_action_date","Last_senate_committee_id","Last_senate_action","Last_senate_action_date","Last_conference_action","Last_conference_action_date","Last_governor_action","Last_governor_action_date","Emergency","Passed_house","Passed_senate","Passed","Failed","Carried_over","Approved","Vetoed","Full_text_doc1","Full_text_date1","Full_text_doc2","Full_text_date2","Full_text_doc3","Full_text_date3","Full_text_doc4","Full_text_date4","Full_text_doc5","Full_text_date5","Full_text_doc6","Full_text_date6","Last_house_actid","Last_senate_actid","Last_conference_actid","Last_governor_actid","Chapter_id","Introduction_date","Last_actid"
"HB74","Electric utilities; recovery of development costs associated with small modular reactor.","H0370","Keys-Gamarra","H14","Left in Labor and Commerce","2/18/2026","","","","","","","","N","N","N","N","Y","N","N","N","HB74","12/31/2025","","","","","","","","","","","H1494","","","","","12/31/2025","H1494"
"HB75","Medical cannabis; administration to terminally ill patients, report.","H0370","Keys-Gamarra","H24","Fiscal Impact Statement from Department of Planning and Budget (HB75)","4/1/2026","S04","","3/30/2026","Conference Report released","3/11/2026","Approved by Governor-Chapter 555 (effective 7/1/2026)","4/13/2026","N","Y","Y","Y","N","N","Y","N","HB75","12/31/2025","HB75H2","2/16/2026","HB75S1","2/27/2026","HB75H3","3/11/2026","HB75ER","3/30/2026","","","H8500","S5620","C6038","G7050","","12/31/2025","G7050"
"HB76","Foster care; DSS to establish/maintain supply of new luggage to transport child's belongings.","H0370","Keys-Gamarra","H02","Left in Committee Appropriations","2/18/2026","","","","","","","","N","N","N","N","Y","N","N","N","HB76","12/31/2025","HB76H1","2/10/2026","","","","","","","","","H0294","","","","","12/31/2025","H0294"
"HB77","Law-enforcement officers, state and local; enforcement of federal traffic infractions.","H0281","Krizek","H19","Fiscal Impact Statement from Department of Planning and Budget (HB77)","4/1/2026","S11","","3/30/2026","Conference Report released","3/12/2026","Governor's Recommendation","4/13/2026","N","Y","Y","Y","N","N","N","N","HB77","12/31/2025","HB77E","1/27/2026","HB77S1","2/25/2026","HB77ER","3/30/2026","HB77H1","4/14/2026","","","H8500","S5620","C6038","G7220","","12/31/2025","G7220"
"HB78","Elections administration; duties of local electoral boards, certification of election, etc.","H0284","Price","H18","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","S08","","3/6/2026","","","Acts of Assembly Chapter text (CHAP0060)","4/6/2026","N","Y","Y","Y","N","N","Y","N","HB78","12/31/2025","HB78E","2/2/2026","HB78ER","3/6/2026","CHAP0060","4/6/2026","","","","","H7010","S5620","","G9998","CHAP0060","12/31/2025","G9998"
"HB79","Virginia Residential Landlord and Tenant Act; duties of landlord, mold remediation, civil penalty.","H0284","Price","H11","Subcommittee recommends continuing to  (Voice Vote)","2/12/2026","","","","","","","","N","N","N","N","N","Y","N","N","HB79","12/31/2025","","","","","","","","","","","H1143","","","","","12/31/2025","H1143"
"HB80","Civilian deaths in custody; local and regional adult correctional facilities failure to report.","H0284","Price","H15","Fiscal Impact Statement from Department of Planning and Budget (HB80)","2/6/2026","S05","Continued to next session in Finance and Appropriations (15-Y 0-N)","3/4/2026","","","","","N","Y","N","N","N","Y","N","N","HB80","12/31/2025","HB80E","1/28/2026","","","","","","","","","H8500","S0540","","","","12/31/2025","S0540"
"HB81","State agencies; amdnt. of regulations pertaining to maximum temp. at which certain rooms may be kept.","H0284","Price","H24","Continued to next session in Health and Human Services (Voice Vote)","2/5/2026","","","","","","","","N","N","N","N","N","Y","N","N","HB81","12/31/2025","","","","","","","","","","","H2440","","","","","12/31/2025","H2440"
"HB82","Elections; deadline for receipt of absentee ballots and certain other information, etc.","H0375","McClure","H18","Enrolled Bill communicated to Governor on March 14, 2026","3/14/2026","S08","","3/11/2026","","","Acts of Assembly Chapter text (CHAP0061)","4/6/2026","N","Y","Y","Y","N","N","Y","N","HB82","12/31/2025","HB82ER","3/11/2026","CHAP0061","4/6/2026","","","","","","","H7010","S5620","","G9998","CHAP0061","12/31/2025","G9998"
"HB83","Virginia Information Technologies Agency; powers of the CIO; creation of Cyber Civilian Corps.","H0360","Feggans","H21","Continued to next session in Communications, Technology and Innovation (Voice Vote)","2/2/2026","","","","","","","","N","N","N","N","N","Y","N","N","HB83","1/1/2026","","","","","","","","","","","H2140","","","","","1/1/2026","H2140"
"HB84","Electric utilities and licensed suppliers of electricity; regional transmission entities.","H0371","Laufer","H14","Fiscal Impact Statement from State Corporation Commission (HB84)","4/6/2026","S02","","3/30/2026","Conference Report released","3/13/2026","Approved by Governor-Chapter 557 (effective 7/1/2026)","4/13/2026","N","Y","Y","Y","N","N","Y","N","HB84","1/1/2026","HB84H1","1/27/2026","HB84EH1","1/30/2026","HB84S1","2/24/2026","HB84H2","3/13/2026","HB84ER","3/30/2026","H8500","S5620","C6038","G7050","","1/1/2026","G7050"
"HB85","Va.-specific postsecondary transition counselor certificate program; development and establishment.","H0371","Laufer","H09","Continued to next session in Education (Voice Vote)","1/28/2026","","","","","","","","N","N","N","N","N","Y","N","N","HB85","1/1/2026","","","","","","","","","","","H0940","","","","","1/1/2026","H0940"
"HB86","Mattress Stewardship Program; established, definitions, report.","H0371","Laufer","H01","Fiscal Impact Statement from Department of Planning and Budget (HB86)","4/1/2026","S05","","3/30/2026","","","Vetoed by Governor","4/13/2026","N","Y","Y","Y","N","N","N","Y","HB86","1/1/2026","HB86H1","2/11/2026","HB86ER","3/30/2026","","","","","","","H8500","S5620","","G7900","","1/1/2026","G7900"
"HB87","State plan for med. assistance; patient-initiated consultation, provider-to-provider consultation.","H0371","Laufer","H24","Incorporated by Health and Human Services (HB1284-Downey)  (Voice Vote)","2/3/2026","","","","","","","","N","N","N","N","Y","N","N","N","HB87","1/1/2026","","","","","","","","","","","H2499","","","","","1/1/2026","H2499"
"HB88","Highway rights-of-way; invasive species.","H0371","Laufer","H02","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","S05","","3/4/2026","","","Acts of Assembly Chapter text (CHAP0063)","4/6/2026","N","Y","Y","Y","N","N","Y","N","HB88","1/1/2026","HB88H2","2/6/2026","HB88ER","3/4/2026","CHAP0063","4/6/2026","","","","","H7010","S5620","","G9998","CHAP0063","1/1/2026","G9998"
"HB89","Candidates for office; electronic filing of forms, petitions, etc., with Department of Elections.","H0314","Cole, J.G.","H18","Left in Committee Privileges and Elections","2/18/2026","","","","","","","","N","N","N","N","Y","N","N","N","HB89","1/1/2026","","","","","","","","","","","H1894","","","","","1/1/2026","H1894"
"HB90","Health insurance; coverage for scalp treatment during cancer chemotherapy treatment.","H0351","Seibold","H14","Left in Labor and Commerce","2/18/2026","","","","","","","","N","N","N","N","Y","N","N","N","HB90","1/1/2026","","","","","","","","","","","H1494","","","","","1/1/2026","H1494"
"HB91","Minors; limiting room or cell confinement in a juvenile correctional facility, report.","H0351","Seibold","H15","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","S09","","3/3/2026","","","Approved by Governor-Chapter 559 (effective 7/1/2026)","4/13/2026","N","Y","Y","Y","N","N","Y","N","HB91","1/1/2026","HB91ER","3/3/2026","","","","","","","","","H7010","S5620","","G7050","","1/1/2026","G7050"
"HB92","Public schools; At-Risk Program established, Standards of Quality.","H0266","Rasoul","H09","Fiscal Impact Statement from Department of Planning and Budget (HB92)","2/27/2026","S05","Continued to next session in Finance and Appropriations (15-Y 0-N)","3/4/2026","","","","","N","Y","N","N","N","Y","N","N","HB92","1/2/2026","HB92H1","2/11/2026","HB92S1","2/27/2026","","","","","","","H8500","S0540","","","","1/2/2026","S0540"
"HB93","Firearms; transfers to another person from a prohibited person.","H0334","Bennett-Parker","H15","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","S13","","3/4/2026","","","Acts of Assembly Chapter text (CHAP0533)","4/10/2026","N","Y","Y","Y","N","N","Y","N","HB93","1/2/2026","HB93ER","3/4/2026","CHAP0533","4/10/2026","","","","","","","H7010","S5620","","G9998","CHAP0533","1/2/2026","G9998"
"HB94","Vehicle registration fees; disabled veterans.","H0334","Bennett-Parker","H19","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","S05","","3/6/2026","","","Acts of Assembly Chapter text (CHAP0039)","3/31/2026","N","Y","Y","Y","N","N","Y","N","HB94","1/2/2026","HB94E","2/3/2026","HB94ER","3/6/2026","CHAP0039","3/31/2026","","","","","H7010","S5620","","G9998","CHAP0039","1/2/2026","G9998"
"HB95","Va. Residential Landlord and Tenant Act; landlord remedies, noncompliance with rental agreement.","H0334","Bennett-Parker","H11","Fiscal Impact Statement from Department of Planning and Budget (HB95)","4/1/2026","S12","","3/30/2026","","","Governor's recommendation received by House","4/12/2026","N","Y","Y","Y","N","N","N","N","HB95","1/2/2026","HB95ER","3/30/2026","","","","","","","","","H8500","S5620","","G7210","","1/2/2026","G7210"
"HB96","School breakfast; availability at no cost to students.","H0334","Bennett-Parker","H02","Continued to next session in Appropriations (Voice Vote)","2/6/2026","","","","","","","","N","N","N","N","N","Y","N","N","HB96","1/2/2026","","","","","","","","","","","H0240","","","","","1/2/2026","H0240"
"HB97","Precious metals dealers; permit requirements.","H0333","Ballard","H11","Left in Committee General Laws","2/18/2026","","","","","","","","N","N","N","N","Y","N","N","N","HB97","1/2/2026","","","","","","","","","","","H1194","","","","","1/2/2026","H1194"
"HB98","Glen Lyn, Town of; repealing charter.","H0333","Ballard","H07","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","S07","","3/2/2026","","","Acts of Assembly Chapter text (CHAP0013)","3/31/2026","N","Y","Y","Y","N","N","Y","N","HB98","1/2/2026","HB98ER","3/2/2026","CHAP0013","3/31/2026","","","","","","","H7010","S5620","","G9998","CHAP0013","1/2/2026","G9998"
"HB99","Felony eluding; mandatory minimum term in correctional facility.","H0333","Ballard","H08","Left in Committee Courts of Justice","2/18/2026","","","","","","","","N","N","N","N","Y","N","N","N","HB99","1/2/2026","","","","","","","","","","","H0894","","","","","1/2/2026","H0894"
"HB100","Payment or delivery of small asset by affidavit; Office of the Executive Secretary to prepare form.","H0333","Ballard","H08","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","S13","","2/25/2026","","","Acts of Assembly Chapter text (CHAP0040)","3/31/2026","N","Y","Y","Y","N","N","Y","N","HB100","1/2/2026","HB100ER","2/25/2026","CHAP0040","3/31/2026","","","","","","","H7010","S5620","","G9998","CHAP0040","1/2/2026","G9998"
"HB101","Concealed handguns; alternate methods of submission of applications for permits.","H0333","Ballard","H15","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","S13","","3/2/2026","","","Governor's recommendation received by House","4/13/2026","N","Y","Y","Y","N","N","N","N","HB101","1/2/2026","HB101ER","3/2/2026","","","","","","","","","H7010","S5620","","G7210","","1/2/2026","G7210"
"HB102","Voluntary manslaughter; increases penalty.","H0333","Ballard","H08","Left in Committee Courts of Justice","2/18/2026","","","","","","","","N","N","N","N","Y","N","N","N","HB102","1/2/2026","","","","","","","","","","","H0894","","","","","1/2/2026","H0894"
"HB103","Early Intervention Program for Infants and Toddlers with Disabilities; program extension.","H0333","Ballard","H24","Left in Committee Appropriations","2/18/2026","","","","","","","","N","N","N","N","Y","N","N","N","HB103","1/2/2026","","","","","","","","","","","H0294","","","","","1/2/2026","H0294"
"HB104","Virginia Historic Landmarks Register; bicentennial farms.","H0333","Ballard","H01","Left in Committee Agriculture Chesapeake and Natural Resources","2/18/2026","","","","","","","","N","N","N","N","Y","N","N","N","HB104","1/2/2026","","","","","","","","","","","H0194","","","","","1/2/2026","H0194"
"HB105","Bicentennial farm program; State Forester to establish and administer.","H0333","Ballard","H01","Left in Committee Agriculture Chesapeake and Natural Resources","2/18/2026","","","","","","","","N","N","N","N","Y","N","N","N","HB105","1/2/2026","","","","","","","","","","","H0194","","","","","1/2/2026","H0194"
"HB106","Concealed handgun permit; lowers fee for processing an application.","H0333","Ballard","H15","Left in Committee Public Safety","2/18/2026","","","","","","","","N","N","N","N","Y","N","N","N","HB106","1/2/2026","","","","","","","","","","","H1594","","","","","1/2/2026","H1594"
"HB107","Underinsured motorist benefits; actions against released defendant.","H0333","Ballard","H14","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","S02","","3/3/2026","","","Acts of Assembly Chapter text (CHAP0064)","4/6/2026","N","Y","Y","Y","N","N","Y","N","HB107","1/2/2026","HB107ER","3/3/2026","CHAP0064","4/6/2026","","","","","","","H7010","S5620","","G9998","CHAP0064","1/2/2026","G9998"
"HB108","Honor Guard Grant Program; Department of Veterans Services to establish.","H0333","Ballard","H02","Enrolled Bill communicated to Governor on March 25, 2026","3/25/2026","S05","","3/14/2026","","","Acts of Assembly Chapter text (CHAP0065)","4/6/2026","N","Y","Y","Y","N","N","Y","N","HB108","1/2/2026","HB108ER","3/14/2026","CHAP0065","4/6/2026","","","","","","","H7010","S5620","","G9998","CHAP0065","1/2/2026","G9998"
"HB109","Noxious weeds; amends definition, commercial viability, phase-out period, report.","H0351","Seibold","H01","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","S01","","3/4/2026","","","Acts of Assembly Chapter text (CHAP0066)","4/6/2026","N","Y","Y","Y","N","N","Y","N","HB109","1/2/2026","HB109H1","2/4/2026","HB109ER","3/4/2026","CHAP0066","4/6/2026","","","","","H7010","S5620","","G9998","CHAP0066","1/2/2026","G9998"
"HB110","Handguns in unattended motor vehicle; definitions, penalty.","H0371","Laufer","H15","Fiscal Impact Statement from Department of Planning and Budget (HB110)","4/1/2026","S05","","3/30/2026","Conference Report released","3/14/2026","Approved by Governor-Chapter 560 (effective 7/1/2026)","4/13/2026","N","Y","Y","Y","N","N","Y","N","HB110","1/2/2026","HB110E","2/4/2026","HB110S1","2/23/2026","HB110H1","3/14/2026","HB110H2","3/14/2026","HB110ER","3/30/2026","H8500","S5620","C6038","G7050","","1/2/2026","G7050"
"HB111","Voter registration; cancellation of registration, sources of data.","H0371","Laufer","H18","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","S08","","3/6/2026","","","Governor's recommendation received by House","4/13/2026","N","Y","Y","Y","N","N","N","N","HB111","1/2/2026","HB111H1","2/13/2026","HB111ER","3/6/2026","","","","","","","H7010","S5620","","G7210","","1/2/2026","G7210"
"HB112","Mammalian wildlife; premature separation and hybridization prohibited, exceptions.","H0371","Laufer","H01","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","S01","","3/6/2026","","","Governor's recommendation received by House","4/13/2026","N","Y","Y","Y","N","N","N","N","HB112","1/2/2026","HB112H1","2/4/2026","HB112ER","3/6/2026","","","","","","","H7010","S5620","","G7210","","1/2/2026","G7210"
"HB113","Elections; soliciting or accepting bribe to influence or procure voter registration, penalty.","H0317","Helmer","H18","Enrolled Bill communicated to Governor on March 14, 2026","3/14/2026","S08","","3/11/2026","","","Approved by Governor-Chapter 909 (effective 7/1/2026)","4/13/2026","N","Y","Y","Y","N","N","Y","N","HB113","1/2/2026","HB113E","2/2/2026","HB113S1","2/24/2026","HB113ER","3/11/2026","","","","","H7010","S5620","","G7050","","1/2/2026","G7050"
"HB114","Electric utility infrastructure; Dept. of Energy and SCC to conduct an analysis, report.","H0124","Ware","H14","Fiscal Impact Statement from Department of Planning and Budget (HB114)","2/25/2026","S05","Continued to next session in Finance and Appropriations (14-Y 0-N)","3/6/2026","","","","","N","Y","N","N","N","Y","N","N","HB114","1/2/2026","HB114H1","1/27/2026","HB114S1","2/24/2026","","","","","","","H8500","S0540","","","","1/2/2026","S0540"
